,text,source,label
26846,伐囵,livelihood,sensitive
26847,乏抡,livelihood,sensitive
26848,乏轮,livelihood,sensitive
26849,乏伦,livelihood,sensitive
26850,乏仑,livelihood,sensitive
26851,乏沦,livelihood,sensitive
26852,乏纶,livelihood,sensitive
26853,乏论,livelihood,sensitive
26854,乏囵,livelihood,sensitive
26855,阀抡,livelihood,sensitive
26856,阀伦,livelihood,sensitive
26857,阀仑,livelihood,sensitive
26858,阀沦,livelihood,sensitive
26859,阀纶,livelihood,sensitive
26860,阀论,livelihood,sensitive
26861,阀囵,livelihood,sensitive
26862,法*功,livelihood,sensitive
26863,法.轮.功,livelihood,sensitive
26864,法L功,livelihood,sensitive
26865,法lun功,livelihood,sensitive
26866,法功,livelihood,sensitive
26867,法会,livelihood,sensitive
26868,法抡,livelihood,sensitive
26869,法抡功,livelihood,sensitive
26870,法轮大法,livelihood,sensitive
26871,法轮佛法,livelihood,sensitive
26872,法轮功,livelihood,sensitive
26873,法伦,livelihood,sensitive
26874,法仑,livelihood,sensitive
26875,法沦,livelihood,sensitive
26876,法纶,livelihood,sensitive
26877,法论,livelihood,sensitive
26878,法十轮十功,livelihood,sensitive
26879,法西斯,livelihood,sensitive
26880,法院,livelihood,sensitive
26881,法正,livelihood,sensitive
26882,法谪,livelihood,sensitive
26883,法谪功,livelihood,sensitive
26884,法輪,livelihood,sensitive
26885,法囵,livelihood,sensitive
26886,法愣,livelihood,sensitive
26887,珐.輪功,livelihood,sensitive
26888,珐抡,livelihood,sensitive
26889,珐轮,livelihood,sensitive
26890,珐伦,livelihood,sensitive
26891,珐仑,livelihood,sensitive
26892,珐沦,livelihood,sensitive
26893,五不,livelihood,sensitive
26894,五不争鸣论坛,livelihood,sensitive
26895,五出三进,livelihood,sensitive
26896,五套功法,livelihood,sensitive
26897,邝锦文,livelihood,sensitive
26898,垡抡,livelihood,sensitive
26899,垡轮,livelihood,sensitive
26900,垡伦,livelihood,sensitive
26901,垡仑,livelihood,sensitive
26902,垡沦,livelihood,sensitive
26903,垡纶,livelihood,sensitive
26904,垡论,livelihood,sensitive
26905,垡囵,livelihood,sensitive
26906,茳澤民,livelihood,sensitive
26907,荭志,livelihood,sensitive
26908,闳志,livelihood,sensitive
26909,闵维方,livelihood,sensitive
26910,氵去,livelihood,sensitive
26911,氵去车仑工力,livelihood,sensitive
26912,转法轮,livelihood,sensitive
26913,砝抡,livelihood,sensitive
26914,砝轮,livelihood,sensitive
26915,砝伦,livelihood,sensitive
26916,砝仑,livelihood,sensitive
26917,砝沦,livelihood,sensitive
26918,砝纶,livelihood,sensitive
26919,真理教,livelihood,sensitive
26920,真善美,livelihood,sensitive
26921,砝论,livelihood,sensitive
26922,砝囵,livelihood,sensitive
26923,泓志,livelihood,sensitive
26924,屙民,livelihood,sensitive
26925,珐纶,livelihood,sensitive
26926,珐论,livelihood,sensitive
26927,珐囵,livelihood,sensitive
26928,弟子,livelihood,sensitive
26929,地下教会,livelihood,sensitive
26930,炼功,livelihood,sensitive
26931,梦网洪志,livelihood,sensitive
26932,轮大,livelihood,sensitive
26933,抡功,livelihood,sensitive
26934,伦功,livelihood,sensitive
26935,摩门教,livelihood,sensitive
26936,三水法轮,livelihood,sensitive
26937,天皇,livelihood,sensitive
26938,天怒,livelihood,sensitive
26939,天葬,livelihood,sensitive
26940,车臣,livelihood,sensitive
26941,功法,livelihood,sensitive
26942,讲法,livelihood,sensitive
26943,基督,livelihood,sensitive
26944,基督教,livelihood,sensitive
26945,护法,livelihood,sensitive
26946,教徒,livelihood,sensitive
26947,功友,livelihood,sensitive
26948,大师,livelihood,sensitive
26949,达赖喇嘛,livelihood,sensitive
26950,虹志,livelihood,sensitive
26951,鸿志,livelihood,sensitive
26952,洪传,livelihood,sensitive
26953,贯通两极法,livelihood,sensitive
26954,光祖,livelihood,sensitive
26955,洪吟,livelihood,sensitive
26956,洪哲胜,livelihood,sensitive
26957,洪志,livelihood,sensitive
26958,宏法,livelihood,sensitive
26959,观世音,livelihood,sensitive
26960,宏志,livelihood,sensitive
26961,弘志,livelihood,sensitive
26962,古兰经,livelihood,sensitive
26963,红志,livelihood,sensitive
26964,车库,livelihood,sensitive
26965,车仑,livelihood,sensitive
26966,经文,livelihood,sensitive
26967,000.2011wyt.com,links,sensitive
26968,000.bbexe.cn,links,sensitive
26969,0000qq.cn,links,sensitive
26970,00000qq.cn,links,sensitive
26971,0008qq.cn,links,sensitive
26972,000wyt.com,links,sensitive
26973,001.bbexe.cn,links,sensitive
26974,001fans.com,links,sensitive
26975,002.la,links,sensitive
26976,00333.cn,links,sensitive
26977,005.70o2.cn,links,sensitive
26978,006001.com,links,sensitive
26979,0073d.cn,links,sensitive
26980,007wyt.com,links,sensitive
26981,008.kweilai.cn,links,sensitive
26982,008.qq8625.cn,links,sensitive
26983,008.renyi1.cn,links,sensitive
26984,008.wangwang1.cn,links,sensitive
26985,008.youyiv.cn,links,sensitive
26986,008.zhifong.cn,links,sensitive
26987,00852555.cn,links,sensitive
26988,00852tm888.com,links,sensitive
26989,008567.cn,links,sensitive
26990,00ad.3322.org,links,sensitive
26991,00ooll.cn,links,sensitive
26992,00pp00.360yyy.8800.org,links,sensitive
26993,00zzd.2288.org,links,sensitive
26994,010246.com,links,sensitive
26995,010268.com,links,sensitive
26996,010389.com,links,sensitive
26997,010488.com,links,sensitive
26998,0105568.cn,links,sensitive
26999,01058789.com,links,sensitive
27000,0106658.cn,links,sensitive
27001,0106677.cn,links,sensitive
27002,0108686.cn,links,sensitive
27003,0108818.cn,links,sensitive
27004,010899.com,links,sensitive
27005,0109079.com,links,sensitive
27006,0109888.cn,links,sensitive
27007,010caipiao.com,links,sensitive
27008,010kys.com,links,sensitive
27009,010zgcp.com,links,sensitive
27010,0111152.3322.org,links,sensitive
27011,01324.cn,links,sensitive
27012,01696.com,links,sensitive
27013,022.70o2.cn,links,sensitive
27014,023tvb.us,links,sensitive
27015,02lh.info,links,sensitive
27016,03.xiezhen.co.cc,links,sensitive
27017,0303.tok77.org,links,sensitive
27018,0303.tok88.com,links,sensitive
27019,0303.tok99.com,links,sensitive
27020,030999.com,links,sensitive
27021,031520.cn,links,sensitive
27022,0322.tok77.org,links,sensitive
27023,0322.tok88.com,links,sensitive
27024,0322.tok99.com,links,sensitive
27025,03988.cn,links,sensitive
27026,039999.com,links,sensitive
27027,0451fck.com,links,sensitive
27028,051.tok88.com,links,sensitive
27029,0518pw.cn,links,sensitive
27030,0519pw.cn,links,sensitive
27031,05cctv.cn,links,sensitive
27032,05qqvip.com,links,sensitive
27033,06000.cn,links,sensitive
27034,061.tok88.com,links,sensitive
27035,06713.buo.cc,links,sensitive
27036,06qy.3322.or,links,sensitive
27037,06qy.3322.org,links,sensitive
27038,0718.88mw.com,links,sensitive
27039,07212.com,links,sensitive
27040,0757110.com,links,sensitive
27041,07797.com,links,sensitive
27042,07dp.com,links,sensitive
27043,07yin.com,links,sensitive
27044,08053.80uoxp.com,links,sensitive
27045,0810.6600.org,links,sensitive
27046,08318.cn,links,sensitive
27047,08cpw.com,links,sensitive
27048,08zs.com,links,sensitive
27049,09yahoo.cn,links,sensitive
27050,0916ss.3322.org,links,sensitive
27051,0920ss.3322.org,links,sensitive
27052,0926gx.kmip.net,links,sensitive
27053,09edy.com,links,sensitive
27054,09xss.cn,links,sensitive
27055,0e1p.9966.org,links,sensitive
27056,0iyhhtr.cn,links,sensitive
27057,0kdy.cn,links,sensitive
27058,0ni9o1s3feu60.cn,links,sensitive
27059,0nly18.com,links,sensitive
27060,0os0d.cn,links,sensitive
27061,0osaee.cn,links,sensitive
27062,1.114central.com,links,sensitive
27063,1.12008.com.cn,links,sensitive
27064,1.1234llll.com,links,sensitive
27065,1.138dh.info,links,sensitive
27066,1.17nnn.com,links,sensitive
27067,1.17qin.com,links,sensitive
27068,1.1ddxx.com,links,sensitive
27069,1.222233.com,links,sensitive
27070,1.27nnn.com,links,sensitive
27071,1.32cs.com,links,sensitive
27072,1.333mi.com,links,sensitive
27073,1.33aaaa.com,links,sensitive
27074,1.33lc.com,links,sensitive
27075,1.42nnn.com,links,sensitive
27076,1.444mi.com,links,sensitive
27077,1.444mi.net,links,sensitive
27078,1.44aaaa.com,links,sensitive
27079,1.44l.info,links,sensitive
27080,1.4ddxx.com,links,sensitive
27081,1.522sm.com,links,sensitive
27082,1.551mi.com,links,sensitive
27083,1.555mi.com,links,sensitive
27084,1.555mi.net,links,sensitive
27085,1.666mi.com,links,sensitive
27086,1.66aaaa.com,links,sensitive
27087,1.7sy.info,links,sensitive
27088,1.82nnn.com,links,sensitive
27089,1.82yyy.com,links,sensitive
27090,1.88888wyt.com,links,sensitive
27091,1.95622.com,links,sensitive
27092,1.97wuyue.com,links,sensitive
27093,1.97xxb.info,links,sensitive
27094,1.99game.info,links,sensitive
27095,1.a.dirtyboy.cn,links,sensitive
27096,1.addd.cz.cc,links,sensitive
27097,1.ajehe.info,links,sensitive
27098,1.al1pay6.com.cn,links,sensitive
27099,1.bbsmaya.com,links,sensitive
27100,1.boksx.com,links,sensitive
27101,1.ccw12.com,links,sensitive
27102,1.clxwe.com,links,sensitive
27103,1.csly.info,links,sensitive
27104,1.ctrl.fajujohiv.cn,links,sensitive
27105,1.cy265.info,links,sensitive
27106,1.damimi.info,links,sensitive
27107,1.dd9b.com,links,sensitive
27108,1.doxws.com,links,sensitive
27109,1.dxjyh.com,links,sensitive
27110,1.exksc.com,links,sensitive
27111,1.fuwxh.com,links,sensitive
27112,1.ganbobo.com,links,sensitive
27113,1.googlecredit.cn,links,sensitive
27114,1.googlelianmeng.9966.org,links,sensitive
27115,1.hxut.net,links,sensitive
27116,1.ixwsy.com,links,sensitive
27117,1.jianlingwg.com,links,sensitive
27118,1.jinfuren.info,links,sensitive
27119,1.kekese.com,links,sensitive
27120,1.mestferrit.co.cc,links,sensitive
27121,1.mishi.info,links,sensitive
27122,1.mumudy.com,links,sensitive
27123,1.ourlamb.info,links,sensitive
27124,1.putuan.info,links,sensitive
27125,1.qinqin.info,links,sensitive
27126,1.qqenet.com,links,sensitive
27127,1.recruter.cz8.ru,links,sensitive
27128,1.sao16.com,links,sensitive
27129,1.selaoda.net,links,sensitive
27130,1.sese137.com,links,sensitive
27131,1.sewo.8866.org,links,sensitive
27132,1.sewo.9966.org,links,sensitive
27133,1.sexdao.info,links,sensitive
27134,1.shelang.us,links,sensitive
27135,1.so8.us,links,sensitive
27136,1.sqwyl.com,links,sensitive
27137,1.tianshi2000.info,links,sensitive
27138,1.ubersexy.su,links,sensitive
27139,1.uuav.info,links,sensitive
27140,1.wori.us,links,sensitive
27141,1.wwwddd.net,links,sensitive
27142,1.xdizhi.info,links,sensitive
27143,1.xiaoxiao77.com,links,sensitive
27144,1.ys38.com,links,sensitive
27145,1.yxnjs.com,links,sensitive
27146,1.zjcbbs.info,links,sensitive
27147,10.fyg.cc,links,sensitive
27148,10.gdvd.cn,links,sensitive
27149,10.wowoke.us,links,sensitive
27150,1000.dnsxy.cn,links,sensitive
27151,10000vip08.cn,links,sensitive
27152,10000.25690.cn,links,sensitive
27153,10000ww51.cn,links,sensitive
27154,100488.cn,links,sensitive
27155,10086feix.cn,links,sensitive
27156,100amateurvideos.com,links,sensitive
27157,1010hh.3322.org,links,sensitive
27158,1014gx3.6600.org,links,sensitive
27159,10233.cn,links,sensitive
27160,1031218.3322.org,links,sensitive
27161,10569.nznz.net,links,sensitive
27162,105qngkk.863computer.org.cn,links,sensitive
27163,107jj.cn,links,sensitive
27164,10qqgn.cn,links,sensitive
27165,10r.cssa.c0m.at,links,sensitive
27166,10wk.cn,links,sensitive
27167,11j.somee.com,links,sensitive
27168,11qq.com,links,sensitive
27169,11.57mao.com,links,sensitive
27170,11.iii97.com,links,sensitive
27171,11.yf3e.com,links,sensitive
27172,110.770304123.cn,links,sensitive
27173,1100xx.com,links,sensitive
27174,110abc.sdsawwds.info,links,sensitive
27175,111.21site.info,links,sensitive
27176,111.365blog.info,links,sensitive
27177,111.bbexe.cn,links,sensitive
27178,111.jqtop.com,links,sensitive
27179,111.qa222.8866.org,links,sensitive
27180,111.sdfsdg.3322.org,links,sensitive
27181,1111.daimadaima.cn,links,sensitive
27182,1111111.aiqiusese.3322.org,links,sensitive
27183,1111dnf.kmip.net,links,sensitive
27184,111cao.com,links,sensitive
27185,111hs.com,links,sensitive
27186,111mimi.com,links,sensitive
27187,111yi.com,links,sensitive
27188,1122444.com,links,sensitive
27189,1122aa.3322.org,links,sensitive
27190,1123886.3322.org,links,sensitive
27191,113.6600.org,links,sensitive
27192,115252.com,links,sensitive
27193,11748.com,links,sensitive
27194,117cp.com,links,sensitive
27195,117la.cn,links,sensitive
27196,118099.com,links,sensitive
27197,119abc.cn,links,sensitive
27198,11a.17site.info,links,sensitive
27199,11dgef.cn,links,sensitive
27200,11fdsftf.cn,links,sensitive
27201,11fwg.8866.org,links,sensitive
27202,11ggl.2288.org,links,sensitive
27203,11sdasew.cn,links,sensitive
27204,11vcv.2288.org,links,sensitive
27205,11vereb.8866.org,links,sensitive
27206,122005search.com,links,sensitive
27207,12.meimei855.cn,links,sensitive
27208,12.yifi8.cn,links,sensitive
27209,1200dk.cn,links,sensitive
27210,1204gx1.6600.org,links,sensitive
27211,12102.com,links,sensitive
27212,12138.info,links,sensitive
27213,121ip.cn,links,sensitive
27214,122.770304123.cn,links,sensitive
27215,122.zzso.cn,links,sensitive
27216,122j.cn,links,sensitive
27217,122odkufnanta.3322.org,links,sensitive
27218,123987.3322.org,links,sensitive
27219,123.kukankan.com,links,sensitive
27220,123.sd22ddd.cn,links,sensitive
27221,123.tang3344.cn,links,sensitive
27222,123.ww22ff.cn,links,sensitive
27223,1232355.8866.org,links,sensitive
27224,1234.888888ok.com.cn,links,sensitive
27225,1234.q161.com,links,sensitive
27226,123408.com,links,sensitive
27227,123456qweasdzxcrfv.7766.org,links,sensitive
27228,123456sad.3322.org,links,sensitive
27229,1234cao.8888ye.com,links,sensitive
27230,1234ye.com,links,sensitive
27231,123555662.6600.org,links,sensitive
27232,123896.com,links,sensitive
27233,123945.com,links,sensitive
27234,123cp.com.cn,links,sensitive
27235,123dd.info,links,sensitive
27236,123fengliu.cn,links,sensitive
27237,123ktv.info,links,sensitive
27238,123rruy75.cn,links,sensitive
27239,12580dianyinggooglehttpbaiducom.lanqiuhuo.info,links,sensitive
27240,126.123fga.cn,links,sensitive
27241,126vip2009.cn,links,sensitive
27242,127136.com,links,sensitive
27243,128388.com,links,sensitive
27244,128828.cn,links,sensitive
27245,12888.cc,links,sensitive
27246,129aof.3322.or,links,sensitive
27247,12ccx12.3322.org,links,sensitive
27248,12ff.a125.xunbiz.com,links,sensitive
27249,12hxajx.zij.yaq.58ui.90cj.wcs.500caipiao.com.cn,links,sensitive
27250,12smm.com,links,sensitive
27251,12ss52.3322.org,links,sensitive
27252,12wds.cn,links,sensitive
27253,12yuefen.3322.org,links,sensitive
27254,131111.com,links,sensitive
27255,13117485397.baidu.google.soso.yahoo.sina.sohu.taobao.com.woyinwose.info,links,sensitive
27256,1314bblc.com,links,sensitive
27257,1314r.3322.org,links,sensitive
27258,13278.com,links,sensitive
27259,1335122.ggg365.info,links,sensitive
27260,1335666.ggg365.info,links,sensitive
27261,1336592.ggg365.info,links,sensitive
27262,134xxoo.6600.org,links,sensitive
27263,135008.cn,links,sensitive
27264,1355188.org.cn,links,sensitive
27265,135se.com,links,sensitive
27266,136138.net,links,sensitive
27267,13894.com,links,sensitive
27268,138978.com,links,sensitive
27269,138cp.cn,links,sensitive
27270,138xxoo.com,links,sensitive
27271,139ads.sdsawwds.info,links,sensitive
27272,13fsfs.baidushisbnndbuyaoqian.cn,links,sensitive
